osmid,y,x,street_count,highway,junction,ref,railway,geometry
2009133851,28.5253764,77.140945,3,,,,,POINT (77.140945 28.5253764)
2009133853,28.5253735,77.1413379,3,,,,,POINT (77.1413379 28.5253735)
2009133872,28.52568,77.1393005,3,,,,,POINT (77.1393005 28.52568)
2009133873,28.5256883,77.1385875,3,,,,,POINT (77.1385875 28.5256883)
2009133874,28.525691,77.138358,3,,,,,POINT (77.138358 28.525691)
2009133875,28.5256925,77.1382296,3,,,,,POINT (77.1382296 28.5256925)
2009133876,28.5256956,77.1379667,3,,,,,POINT (77.1379667 28.5256956)
2009133877,28.5256969,77.1378604,3,,,,,POINT (77.1378604 28.5256969)
2009133878,28.5256984,77.1377252,3,,,,,POINT (77.1377252 28.5256984)
2009133879,28.5257022,77.1374015,3,,,,,POINT (77.1374015 28.5257022)
2009133881,28.5257075,77.136955,3,,,,,POINT (77.136955 28.5257075)
2009133883,28.5257122,77.136553,3,,,,,POINT (77.136553 28.5257122)
2009133887,28.5257658,77.1413416,3,,,,,POINT (77.1413416 28.5257658)
2009133889,28.5257624,77.1406196,3,,,,,POINT (77.1406196 28.5257624)
2009133891,28.5257601,77.140118,3,,,,,POINT (77.140118 28.5257601)
2009133900,28.5257563,77.1393016,3,,,,,POINT (77.1393016 28.5257563)
2009133904,28.5259255,77.1365554,3,,,,,POINT (77.1365554 28.5259255)
2009133906,28.5259173,77.1369526,3,,,,,POINT (77.1369526 28.5259173)
2009133910,28.5260145,77.1378675,3,,,,,POINT (77.1378675 28.5260145)
2009133912,28.526032,77.1369513,3,,,,,POINT (77.1369513 28.526032)
2009133918,28.526241,77.1378726,3,,,,,POINT (77.1378726 28.526241)
2009133920,28.5262436,77.1369488,3,,,,,POINT (77.1369488 28.5262436)
2009133933,28.5265137,77.1413487,4,,,,,POINT (77.1413487 28.5265137)
2009133935,28.5265225,77.1406437,3,,,,,POINT (77.1406437 28.5265225)
2009133937,28.5265288,77.1401352,3,,,,,POINT (77.1401352 28.5265288)
2009133939,28.5265316,77.1399074,3,,,,,POINT (77.1399074 28.5265316)
